id,name,style_specific,style,abv,ibu,rating
1421,Live Local Golden Ale,American Blonde Ale,other ale,0.047,22,3.3812231188839017
1360,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),other ale,0.048,38,3.3870795003674634
1184,Dirtbag Dunkel,Munich Dunkel Lager,lager,0.049,19,3.6832094241037256
1183,Kindler Pale Ale,American Pale Ale (APA),other ale,0.053,45,3.177125605361451
1023,Mistress Winter Wheat,Winter Warmer,other ale,0.064,35,3.4131832360551932
998,Tent Pole Vanilla Porter,American Porter,dark ale,0.061,36,3.2319986483339376
997,Awry Rye Pale Ale,American Pale Ale (APA),other ale,0.0579999999999999,26,2.86889137939938
996,Demshitz Brown Ale,American Brown Ale,dark ale,0.0579999999999999,24,3.7670073878345307
931,Wood Splitter Pilsner (2012),Czech Pilsener,lager,0.048,11,3.7765975455312093
798,Brush Creek Blonde,American Blonde Ale,other ale,0.048,22,3.5816669627551465
633,Firestarter India Pale Ale,American IPA,IPA,0.066,72,3.3992849507876834
2062,Noche Dulce,American Porter,dark ale,0.071,16,3.07896762054277
1830,Porch Rocker,Radler,other ale,0.045,8,3.527085679237173
1629,Rebel IPA,American IPA,IPA,0.065,45,3.888115286163073
1601,Cold Snap,Witbier,other ale,0.055,17,3.5096070759218922
1427,Samuel Adams Winter Lager,Bock,lager,0.0559999999999999,22,3.1081668984083315
1349,Boston Lager,Vienna Lager,lager,0.049,30,2.272617614666947
1310,Boston Lager,Vienna Lager,lager,0.049,30,1.6019303789965627
1281,Samuel Adams Octoberfest,Märzen / Oktoberfest,lager,0.053,15,3.9150553122310994
1144,Samuel Adams Summer Ale,American Pale Wheat Ale,other ale,0.053,7,3.0137057772390174
1143,Boston Lager,Vienna Lager,lager,0.049,30,1.616298782651935
1395,Hazed & Infused,American Pale Ale (APA),other ale,0.049,35,2.9711679331069516
808,Hoopla Pale Ale,American Pale Ale (APA),other ale,0.057,35,2.397091045513837
81,Hazed & Infused (2010),American Pale Ale (APA),other ale,0.049,35,3.040842383436999
2596,Heavy Lifting,American IPA,IPA,0.062,80,4.045438536853324
2300,1492,American Pale Ale (APA),other ale,0.065,31,2.98190831809861
2299,Mango Ginger,American IPA,IPA,0.0579999999999999,72,4.726597810820651
2298,Passenger,English Dark Mild Ale,dark ale,0.047,27,3.822270545202791
2107,Plum St. Porter,American Porter,dark ale,0.06,52,4.843000260931833
1573,Plum St. Porter,American Porter,dark ale,0.057,52,3.8939558936327323
1289,Bozone HopZone IPA,American IPA,IPA,0.07,80,4.654697350679622
1288,Bozone Hefe Weizen,Hefeweizen,other ale,0.06,25,3.9711344462249327
470,Bozone Select Amber Ale,American Amber / Red Ale,other ale,0.055,31,3.279840607375254
2167,Evil Owl,American Amber / Red Ale,other ale,0.052,40,3.4944073694920825
2204,Post Time Kölsch,Kölsch,other ale,0.05,16,3.558086073133891
1522,Agave Wheat,American Pale Wheat Ale,other ale,0.042,9,4.031125321901326
397,SummerBright Ale,American Pale Wheat Ale,other ale,0.045,15,3.290516250026976
193,Lucky U IPA,American IPA,IPA,0.062,68,3.3052106182758325
83,Avalanche Ale,American Amber / Red Ale,other ale,0.054,19,3.6858835785556994
1802,"You're My Boy, Blue",Fruit / Vegetable Beer,other ale,0.05,28,2.9188901909142517
1801,Last Stop IPA,American IPA,IPA,0.072,60,4.012099602182485
1800,Rollin Dirty Red Ale,Irish Red Ale,other ale,0.05,21,3.5686809549445955
1799,Are Wheat There Yet?,American Pale Wheat Ale,other ale,0.055,28,3.1532841372614917
2619,Insert Hop Reference,American Pale Ale (APA),other ale,0.0579999999999999,24,3.6463194461451103
2468,Manitou Amber,American Amber / Red Ale,other ale,0.053,33,3.2254155180664363
2637,Belfort,Saison / Farmhouse Ale,other ale,0.067,16,2.6481926063593706
2636,Star Runner,Belgian Pale Ale,other ale,0.06,16,3.973518477825796
2598,Tart Side of the Barrel,American Double / Imperial Stout,dark ale,0.098,33,3.7436850748521215
2597,Linnaeus Mango IPA,American IPA,IPA,0.06,53,2.625740894724693
2548,Beasts A'Burnin',Rauchbier,lager,0.07,19,3.6336321120464046
2542,Verdun,Bière de Garde,other ale,0.077,17,3.5615868367795045
2541,Barrel Aged Triomphe,Belgian IPA,IPA,0.065,67,4.19343165413203
2504,Cherry Doppelbock,Doppelbock,lager,0.065,22,3.178768558086371
2500,Tropical Saison,Saison / Farmhouse Ale,other ale,0.065,16,3.6679525148883347
2499,Beach Patrol,Witbier,other ale,0.065,29,3.2958720693914616
2498,Nuit Serpent,Belgian IPA,IPA,0.05,45,2.475275378070548
2481,Paris,Saison / Farmhouse Ale,other ale,0.09,16,3.751631036697485
2476,The Grand Army,Belgian IPA,IPA,0.055,68,3.6851416207793743
2467,Acidulated Trip,Saison / Farmhouse Ale,other ale,0.059,35,3.4412125126438022
2466,Root Stock,Rye Beer,other ale,0.066,21,3.7466554221873913
2465,Mind Games,Dunkelweizen,lager,0.0409999999999999,19,3.240967307785999
2433,Sous Chef,Belgian Strong Pale Ale,other ale,0.0819999999999999,32,3.0929889829596338
2418,Dubbelicious,Dubbel,other ale,0.065,24,3.6268525112563585
2416,Psychopomp,Belgian Dark Ale,other ale,0.062,23,3.143664104415173
2382,Fat Paczki,Belgian Dark Ale,other ale,,35,3.4841466722596355
2381,Earth-Like Planets,Belgian Pale Ale,other ale,,33,3.7098167176606607
2290,Ski Patrol,Witbier,other ale,0.061,23,3.1365446503643626
2241,Viking Ice Hole,Oatmeal Stout,dark ale,0.063,25,3.278948775155584
2240,Rye Porter,American Porter,dark ale,0.0559999999999999,28,3.960759729051824
2137,Wizard Burial Ground,Quadrupel (Quad),other ale,0.099,29,3.1924411503273413
2101,Smoky Wheat,Rauchbier,lager,0.051,25,3.0330869787857346
2092,BRIPA,Belgian IPA,IPA,0.062,77,4.548154955665936
2091,Mela,Belgian Dark Ale,other ale,0.062,30,4.038265944316839
2086,W.I.P.A Snappa,Belgian IPA,IPA,0.053,45,2.4226624173773983
2023,Pepper in the Rye,Rye Beer,other ale,0.063,15,2.318322136148863
2006,Moe Lasses',American Stout,dark ale,0.064,23,2.435303695693894
1997,Pumpkin Tart,Fruit / Vegetable Beer,other ale,0.07,35,3.209245383618789
1977,Undertaker,Belgian Dark Ale,other ale,0.067,16,3.4109519878357895
1976,Undertaker (2014),Belgian Dark Ale,other ale,0.067,22,3.3314900344415714
1974,Coq D'Or,Belgian Pale Ale,other ale,0.05,19,3.392043527415565
1973,North French,Bière de Garde,other ale,0.06,33,3.4109698727962545
1959,Agent a Deux,Belgian Dark Ale,other ale,0.065,25,3.4095291169543787
1958,Belgian Wit,Witbier,other ale,0.045,24,3.988095240668425
1949,Pothole Stout,American Stout,dark ale,0.063,29,3.213467568233578
1947,Tree Bucket,Belgian IPA,IPA,0.093,44,3.1503410867692985
1785,Le Flaneur Ale,American Wild Ale,other ale,0.073,35,3.492072981216719
1651,Maize & Blueberry,Fruit / Vegetable Beer,other ale,0.0559999999999999,29,3.65377804327685
1443,Trebuchet Double IPA,American Double / Imperial IPA,IPA,0.093,41,1.8362164343092915
1352,Contemplation,Bière de Garde,other ale,0.065,16,3.065229782580759
1267,Black Rabbit,American Black Ale,other ale,0.05,30,3.438548525527475
1266,Zaison,Saison / Farmhouse Ale,other ale,0.09,29,3.306608351366156
1178,Vivant Tripel,Tripel,other ale,0.0819999999999999,17,3.6595477355821773
1136,Tart Side of the Moon,Belgian Dark Ale,other ale,0.098,31,4.253151566444289
1044,Big Red Coq,American Amber / Red Ale,other ale,0.06,20,3.083625983213913
1033,Hubris Quadrupel Anniversary Ale,Quadrupel (Quad),other ale,0.099,35,3.0291349965906638
1031,Plow Horse Belgian Style Imperial Stout,American Double / Imperial Stout,dark ale,0.095,30,2.354272399694872
909,Escoffier Bretta Ale,American Wild Ale,other ale,0.092,20,2.778862413952351
873,Contemplation (2012),Bière de Garde,other ale,0.065,33,3.203341643628146
860,Vivant Belgian Style Imperial Stout (2012),Russian Imperial Stout,dark ale,0.099,24,3.732882131078842
677,Big Red Coq (2012),American Amber / Red Ale,other ale,0.062,15,3.33683009544376
671,Zaison (2012),Saison / Farmhouse Ale,other ale,0.09,24,3.7498832997067217
670,Vivant Tripel (2012),Tripel,other ale,0.092,20,3.494506183621071
669,Trebuchet Double IPA (2012),Belgian IPA,IPA,0.0969999999999999,51,3.339278971499057
627,Kludde,Belgian Strong Dark Ale,other ale,0.085,33,3.4550148806575076
387,Farm Hand,Saison / Farmhouse Ale,other ale,0.055,32,3.0705686219865083
385,Solitude,Belgian Pale Ale,other ale,0.06,26,3.7611684245885555
384,Triomphe,Belgian IPA,IPA,0.065,49,3.140807361280658
1096,Tampa Pale Ale,American Pale Ale (APA),other ale,,27,3.0206458794793654
1095,Orange Grove Wheat Ale,American Pale Wheat Ale,other ale,,16,3.9497325783843693
2456,Broad Brook Ale,American Amber / Red Ale,other ale,0.061,33,2.9380093870249433
921,Northern Lights Amber Ale,American Amber / Red Ale,other ale,0.05,15,4.149070171356985
920,Polar Pale Ale,American Pale Ale (APA),other ale,0.052,17,3.7302823891650507
919,Chugach Session Ale,Cream Ale,other ale,0.048,28,4.233340110252849
648,Fairweather IPA,American IPA,IPA,0.061,64,4.341014756711153
1279,East India Pale Ale,English India Pale Ale (IPA),IPA,0.068,47,2.6129264327038864
756,Brooklyn Summer Ale,English Pale Mild Ale,other ale,0.045,31,2.6317079686215394
566,East India Pale Ale,English India Pale Ale (IPA),IPA,0.068,47,3.252233847614571
328,Brooklyn Summer Ale (2011),English Pale Mild Ale,other ale,0.045,31,3.277978888374038
66,Brooklyn Lager (16 oz.),American Amber / Red Lager,lager,0.052,17,3.796795434643867
65,Brooklyn Lager (12 oz.),American Amber / Red Lager,lager,0.052,13,3.68756753189287
538,Tour de Nez Belgian IPA (Current),Belgian IPA,IPA,0.08,78,3.7929109237991407
504,Roler Bock (Current),Maibock / Helles Bock,lager,,16,3.8876409934536484
383,Black Adder IBA (Current),American Black Ale,other ale,0.073,85,2.494722786271461
29,Very Noddy Lager (Current),Schwarzbier,lager,0.099,12,3.9334289996216674
28,Tule Duck Red Ale (Current),American Amber / Red Ale,other ale,0.062,42,3.2791070120758095
27,Original Orange Blossom Ale (Current),Herbed / Spiced Beer,other ale,0.0579999999999999,35,3.2450914110461127
26,Black Noddy Lager (Current),Schwarzbier,lager,0.052,40,1.0360096303357804
1627,Cleveland Beer Week 2013,Munich Helles Lager,lager,0.053,9,3.635745220981997
2552,Painted Turtle,American Pale Ale (APA),other ale,0.045,24,3.016425525897692
2125,1836,American Blonde Ale,other ale,0.06,40,3.7619406072664225
2124,Summer's Wit,Witbier,other ale,0.06,20,3.2516857645229544
2123,More Cowbell,American Double / Imperial IPA,IPA,0.09,118,4.462404439111103
2608,Wrath of Pele,American Brown Ale,dark ale,0.065,34,3.7470725830340483
2607,Black Beer'd,American Black Ale,other ale,0.068,34,4.157674358252419
2606,Mr. Tea,Fruit / Vegetable Beer,other ale,0.078,30,3.521929242162631
2478,Pale Alement,American Pale Ale (APA),other ale,0.055,40,2.6723486608978098
2471,Hopkick Dropkick,American Double / Imperial IPA,IPA,0.099,115,4.614186205551164
2470,Kreamed Corn,Cream Ale,other ale,0.06,23,3.583882345333484
2464,Coconoats,American Pale Wheat Ale,other ale,0.065,23,2.923587938076248
2160,Joey Wheat,American Pale Wheat Ale,other ale,0.068,16,3.400472983157863
2158,3:33 Black IPA,American IPA,IPA,0.072,86,4.9477491243554645
2072,MCA,American IPA,IPA,0.068,60,3.1532313624203026
2054,Pale Alement,American Pale Ale (APA),other ale,0.055,40,2.9827453347364687
2196,Couch Select Lager,American Pale Lager,lager,0.05,14,3.9355786594576045
668,Mucho Aloha Hawaiian Pale Ale,American Pale Ale (APA),other ale,0.0559999999999999,36,2.9271420821805596
52,Heinnieweisse Weissebier,Hefeweizen,other ale,0.049,30,2.6496332679010486
51,Snapperhead IPA,American IPA,IPA,0.068,80,4.523596837532442
50,Moo Thunder Stout,Milk / Sweet Stout,dark ale,0.049,38,4.24869120309829
49,Porkslap Pale Ale,American Pale Ale (APA),other ale,0.043,16,3.6250246323609243
2657,Blackbeard,American Double / Imperial Stout,dark ale,0.093,30,3.3124583003392964
2656,Rye Knot,American Brown Ale,dark ale,0.062,27,3.5457118218231605
2655,Dead Arm,American Pale Ale (APA),other ale,0.06,20,3.897545423380205
2654,32°/50° Kölsch ,Kölsch,other ale,0.048,17,3.9483246083715833
2653,HopArt,American IPA,IPA,0.077,52,1.3996798717153238
2652,Boy King,American Double / Imperial IPA,IPA,0.0969999999999999,68,3.173557369294462
2252,Gran Sport,American Porter,dark ale,0.052,25,2.8030928408701583
2214,Horny Toad Cerveza,American Blonde Ale,other ale,0.053,25,3.0003223838118007
2213,Native Amber,American Amber / Red Ale,other ale,0.063,35,3.3955854657768265
1442,F5 IPA,American IPA,IPA,0.068,100,4.391098971042245
170,Native Amber (2013),American Amber / Red Ale,other ale,0.063,35,3.1750290439976063
169,Horny Toad Cerveza (2013),American Blonde Ale,other ale,0.053,25,3.7063948208852873
2315,Hopportunity Knocks IPA,American IPA,IPA,0.068,100,4.6513235004607125
1808,Pilot Rock Porter,American Porter,dark ale,0.06,25,3.785544373850142
1419,Caldera Pale Ale,American Pale Ale (APA),other ale,0.0559999999999999,55,2.987536057705491
878,Lawnmower Lager,American Adjunct Lager,lager,0.039,16,2.9542127444729784
794,Ashland Amber Ale (2009),American Amber / Red Ale,other ale,0.054,24,3.4209448546774515
793,Caldera IPA (2009),American IPA,IPA,0.061,94,4.956519805328741
792,Caldera IPA (2007),American IPA,IPA,0.061,94,4.580126064965661
791,Caldera Pale Ale (2010),American Pale Ale (APA),other ale,0.0559999999999999,55,2.735804228297689
790,Caldera Pale Ale (2009),American Pale Ale (APA),other ale,0.0559999999999999,55,3.5360315923165406
789,Caldera Pale Ale (2005),American Pale Ale (APA),other ale,0.0559999999999999,55,3.199639792949408
788,Caldera Pale Ale (2007),American Pale Ale (APA),other ale,0.0559999999999999,55,3.643467955452766
38,Caldera Pale Ale (2011),American Pale Ale (APA),other ale,0.0559999999999999,55,3.1835084594872507
37,Ashland Amber Ale,American Amber / Red Ale,other ale,0.054,24,3.5895958792543015
36,Caldera IPA,American IPA,IPA,0.061,94,4.798575446300882
2257,Remain in Light,American Pilsner,lager,0.05,8,3.9719623026297217
2256,Flower Child (2014),American IPA,IPA,0.065,49,2.913819313327938
870,THP White (2006),Witbier,other ale,,30,4.076694893409758
869,THP Amber (2006),American Amber / Red Ale,other ale,,20,3.7794921259139937
868,THP Light (2006),American Blonde Ale,other ale,,21,4.552910972032375
867,THP Dark (2006),English Dark Mild Ale,dark ale,,35,3.894180138463386
2068,Imperial Pumpkin Stout,Pumpkin Ale,other ale,0.099,43,3.867197176314462
2067,Dead-Eye DIPA,American Double / Imperial IPA,IPA,0.09,130,4.466506380857983
2066,Fisherman's IPA,American IPA,IPA,0.055,64,2.9984257333530424
2065,Fisherman's Pils,German Pilsener,lager,0.054,35,1.812485584123619
2064,Fisherman's Brew,American Amber / Red Ale,other ale,0.055,30,3.7437827642363923
1928,Cape Cod Red,American Amber / Red Ale,other ale,0.055,35,3.4282695567151253
1927,Beach Blonde,American Blonde Ale,other ale,0.049,10,3.4323477491731427
2227,Dark Voyage Black IPA (2013),American Black Ale,other ale,0.065,80,2.4242004523056537
2226,Wisconsin Amber,Vienna Lager,lager,0.052,28,2.1581949675481873
2225,Lake House,Munich Helles Lager,lager,0.046,18,3.7561016385429826
1954,Ghost Ship White IPA,American IPA,IPA,0.0559999999999999,55,3.249644529228913
1910,Lake House,Munich Helles Lager,lager,0.046,18,3.59916156455578
1177,Mutiny IPA,American IPA,IPA,0.062,70,4.1001186826831155
840,Wisconsin Amber (1998),Vienna Lager,lager,0.052,25,2.6613567895741506
180,Island Wheat,American Pale Wheat Ale,other ale,0.042,35,2.9048262683005537
63,Wisconsin Amber (2013),Vienna Lager,lager,0.052,10,3.6913270669956444
62,U.S. Pale Ale,American Pale Ale (APA),other ale,0.05,21,4.101057466943628
61,Supper Club Lager,American Pale Lager,lager,,18,2.9500488136829564
784,Carolina Lighthouse (2007),American Blonde Ale,other ale,0.04,21,3.734456096907592
783,Carolina Blonde (2006),American Blonde Ale,other ale,0.05,23,3.4299761829600666
782,Carolina Blonde Light (2005),American Blonde Ale,other ale,0.035,16,3.120217419962746
2255,Santa's Secret,Winter Warmer,other ale,0.059,22,2.7692166408260332
530,Flagship IPA,English India Pale Ale (IPA),IPA,0.057,46,3.5682537152028573
427,Sky Blue Golden Ale,Kölsch,other ale,0.051,27,4.157053780224471
2094,Epitome,American Black Ale,other ale,0.099,100,2.451003225041217
1941,Monkey Chased the Weasel,Berliner Weissbier,other ale,0.039,9,2.70088238901051
1940,077XX,American Double / Imperial IPA,IPA,0.078,80,3.2256522545608997
1439,Boat Beer,American IPA,IPA,0.042,35,3.1917097314600475
1465,Granny Smith Hard Apple Cider,Cider,other ale,0.069,30,3.375735862380867
1464,Dry Hard Apple Cider,Cider,other ale,0.069,32,2.6301873552560404
1744,Farmer Ted's Cream Ale,Cream Ale,other ale,0.0559999999999999,29,3.026433914618192
1743,Firewater India Pale Ale,American IPA,IPA,0.052,57,2.719763121983493
1742,White Zombie Ale,Witbier,other ale,0.047,22,3.134424675023839
1719,King Winterbolt Winter Ale,Winter Warmer,other ale,0.07,17,3.530399539212665
638,White Zombie Ale,Witbier,other ale,0.047,25,3.464051116122696
507,Firewater India Pale Ale,American IPA,IPA,0.052,50,2.661894845193682
480,Farmer Ted's Farmhouse Cream Ale,Cream Ale,other ale,0.0559999999999999,17,3.163500622480853
1882,Whitecap Wit,Witbier,other ale,0.048,16,2.858356426646161
1881,Seiche Scottish Ale,Scottish Ale,dark ale,0.078,16,3.0943344489819053
2446,Peanut Butter Jelly Time,American Brown Ale,dark ale,0.0579999999999999,41,3.9102251720974914
2106,King Coconut,American Porter,dark ale,0.054,35,3.8734510043722743
2600,Gone A-Rye,American Double / Imperial IPA,IPA,0.085,90,4.143715026928887
2210,Special Release,,other ale,,21,3.685849496146166
2052,Dankosaurus,American IPA,IPA,0.068,70,4.308542003987486
1584,Scruffy's Smoked Alt,Smoked Beer,lager,0.051,35,2.6765853144503544
1182,Elliott's Phoned Home Pale Ale,American Pale Ale (APA),other ale,0.051,36,3.3718659039160364
1050,The Lawn Ranger,Cream Ale,other ale,0.05,18,3.630174883662046
1219,All American Blonde Ale,American Blonde Ale,other ale,0.05,29,3.2246190675111572
1218,All American Red Ale,American Amber / Red Ale,other ale,0.05,20,3.825992907498058
2377,Main St. Virginia Ale,Altbier,other ale,0.05,40,3.2799171796953344
1839,Chin Music Amber Lager,American Amber / Red Lager,lager,0.045,24,2.786563979387022
1248,Main St. Virginia Ale,Altbier,other ale,0.05,40,3.501574951180409
1247,Ray Ray’s Pale Ale,American Pale Ale (APA),other ale,0.052,42,3.1241856096331166
1649,Chai Ale,Herbed / Spiced Beer,other ale,0.051,15,3.5838041930254714
1648,Lucky Day IPA,American IPA,IPA,0.072,85,3.643560895223936
1647,Terrace Hill Double IPA,American Double / Imperial IPA,IPA,0.095,99,4.551102454845973
1646,Catch 23,American Black Ale,other ale,0.075,77,2.9310045288718545
2057,Stickin' In My Rye,Rye Beer,other ale,0.07,28,3.9800632778539895
2056,Black Me Stout,American Stout,dark ale,0.06,45,4.65782443608345
2055,Killer Kolsch,Kölsch,other ale,0.05,22,3.4364557536577856
1933,Missile IPA,American IPA,IPA,0.07,65,2.6872686095427007
